CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Date_Leave,Months_Inactive,Contacts_Count,Total_Revolving_Bal,Total_Trans_Ct,Avg_Open_To_Buy,Avg_Utilization_Ratio,Trans_Amount,Revenue,Country,Province,City,Date,Year,Quarter,Month,Transaction_Category,Transaction_Subcategory
773172483,Attrited Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,23,6,4063,"Q4,2018",2,4,0,70,4063,0,4372,124.602,Brunei,Brunei-Muara,Bandar Seri Begawan,10/16/2018,2018,4,October,Retail,Bookstore
789212883,Attrited Customer,55,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1644,"Q3,2018",1,2,0,44,1644,0,7403,210.9855,Myanmar,Yangon,Tamwe,9/21/2018,2018,3,September,Retail,Clothing Store
800758233,Attrited Customer,55,M,2,College,Married,$60K - $80K,Blue,24,6,4109,"Q2,2018",2,2,0,77,4109,0,8199,233.6715,Indonesia,Jawa Timur,Probolinggo,6/21/2018,2018,2,June,Bank,Credit Card Payment
709383933,Attrited Customer,55,M,3,College,Married,$40K - $60K,Blue,18,2,4246,"Q3,2018",1,3,2517,66,1729,0.593,1572,44.802,Thailand,Chiang Mai,Doi Saket,9/22/2018,2018,3,September,Retail,Bookstore
709996833,Attrited Customer,55,M,1,College,Single,$40K - $60K,Silver,36,6,12359,"Q4,2018",3,5,0,70,12359,0,1922,54.777,Vietnam,Hanoi,Hoàn Kiếm,10/29/2018,2018,4,October,Retail,Clothing Store
710751033,Attrited Customer,55,F,1,Graduate,Single,Less than $40K,Silver,13,1,4829,"Q3,2018",1,3,0,65,4829,0,1768,50.388,Laos,Luang Prabang,Pak Ou,8/9/2018,2018,3,August,Bank,ATM Withdrawal
712479633,Attrited Customer,55,F,1,Uneducated,Single,Less than $40K,Blue,20,3,1695,"Q3,2018",1,2,0,43,1695,0,998,28.443,Malaysia,Johor,Batu Pahat,8/12/2018,2018,3,August,Bank,Credit Card Payment
713677158,Attrited Customer,55,F,1,High School,Divorced,Less than $40K,Blue,22,2,1623,"Q4,2018",2,3,0,45,1623,0,3928,111.948,Vietnam,Hanoi,Tây Hồ,10/16/2018,2018,4,October,Bank,ATM Withdrawal
718252533,Attrited Customer,55,F,0,Graduate,Divorced,Less than $40K,Blue,18,5,4203,"Q2,2018",1,1,996,68,3207,0.237,4660,132.81,Malaysia,Johor,Muar,5/9/2018,2018,2,May,Retail,Electronics Store
713823033,Attrited Customer,55,F,2,College,Married,$40K - $60K,Silver,20,3,8149,"Q1,2018",1,2,0,30,8149,0,2068,58.938,Indonesia,Jawa Timur,Madiun,1/27/2018,2018,1,January,Utility,Water Bill
714684108,Attrited Customer,55,M,1,College,Single,$40K - $60K,Blue,24,4,4169,"Q3,2018",2,4,534,70,3635,0.128,2104,59.964,Cambodia,Sihanoukville,Sihanoukville,7/28/2018,2018,3,July,Retail,Clothing Store
714726858,Attrited Customer,55,F,0,College,Divorced,Less than $40K,Silver,36,6,4871,"Q2,2018",3,3,0,34,4871,0,3211,91.5135,Myanmar,Yangon,Dagon,6/29/2018,2018,2,June,Bank,Deposit
715630983,Attrited Customer,55,F,0,Graduate,Single,Less than $40K,Silver,21,4,4598,"Q2,2018",2,3,0,77,4598,0,3645,103.8825,Thailand,Chiang Mai,Mae Ai,4/30/2018,2018,2,April,Bank,ATM Withdrawal
708473133,Attrited Customer,55,F,1,Graduate,Married,Less than $40K,Blue,57,4,1677,"Q2,2019",5,6,1134,132,1677,0.34,1763.3035,49.26111,Singapore,Central Region,Bedok,5/2/2019,2019,2,May,Utility,Water Bill
708486033,Existing Customer,55,F,3,College,Married,$60K - $80K,Gold,36,3,16547,"none,2018",6,6,2253,97,15026,0.066,8189,222.816192,Brunei,Tutong,Sungai Basong,,,,,Bank,Online Transfer
717060858,Attrited Customer,55,M,0,Graduate,Married,$40K - $60K,Silver,36,3,6911,"Q4,2018",2,3,2517,71,4394,0.364,4384,124.944,Singapore,North Region,Woodlands,12/5/2018,2018,4,December,Bank,Credit Card Payment
718045008,Attrited Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,21,1,3768,"Q2,2018",2,2,0,71,3768,0,4416,125.856,Brunei,Belait,Seria,4/23/2018,2018,2,April,Retail,Bookstore
718418958,Attrited Customer,55,M,1,College,Divorced,Less than $40K,Silver,36,6,5061,"Q2,2018",2,4,0,38,5061,0,4243,120.9255,Thailand,Chiang Mai,Mae Chaem,4/6/2018,2018,2,April,Utility,Internet Bill
717406983,Attrited Customer,55,M,2,Graduate,Married,$40K - $60K,Silver,36,4,5281,"Q4,2018",3,3,0,62,5281,0,4010,114.285,Singapore,Central Region,Bedok,10/14/2018,2018,4,October,Retail,Clothing Store
713492583,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Silver,29,5,5845,"Q1,2018",2,2,0,35,5845,0,2169,61.8165,Thailand,Chiang Mai,Mueang Chiang Mai,1/22/2018,2018,1,January,Bank,Credit Card Payment
714820158,Attrited Customer,55,M,0,High School,Single,$40K - $60K,Silver,36,6,5988,"Q4,2018",3,1,660,68,5328,0.11,1658,47.253,Cambodia,Sihanoukville,Kampong Thom,11/10/2018,2018,4,November,Retail,Bookstore
708100533,Existing Customer,55,F,1,College,Married,$40K - $60K,Blue,48,3,2679,"none,2019",9,6,3769,129,402,0.705,1578,44.653572,Indonesia,Jawa Tengah,Pekalongan,,,,,Utility,Gas Bill
713733633,Attrited Customer,55,M,0,High School,Divorced,$60K - $80K,Silver,36,2,13303,"Q4,2018",3,2,2517,85,10786,0.189,1606,45.771,Myanmar,Mandalay,Aungmyethazan,10/9/2018,2018,4,October,Utility,Internet Bill
717489033,Attrited Customer,55,F,0,High School,Single,Less than $40K,Blue,18,6,1438.3,"Q2,2018",1,4,0,40,1438.3,0,4116,117.306,Singapore,East Region,Tampines,4/30/2018,2018,2,April,Utility,Water Bill
709608708,Attrited Customer,55,M,1,Graduate,Married,$60K - $80K,Silver,17,5,6500,"Q3,2018",1,4,2517,79,3983,0.387,2041,58.1685,Singapore,East Region,Pasir Ris,8/26/2018,2018,3,August,Utility,Electricity Bill
710639658,Attrited Customer,55,M,1,College,Divorced,$60K - $80K,Gold,17,6,17744,"Q3,2018",1,3,829,78,16915,0.047,1381,39.3585,Myanmar,Naypyidaw,Zabuthiri Township,8/11/2018,2018,3,August,Bank,Credit Card Payment
714076683,Attrited Customer,55,F,0,College,Married,$40K - $60K,Blue,19,2,3261,"Q3,2018",1,2,2517,54,744,0.772,4544,129.504,Singapore,East Region,Paya Lebar,7/6/2018,2018,3,July,Bank,Online Transfer
716987358,Attrited Customer,55,M,0,College,Divorced,$60K - $80K,Silver,15,2,8022,"Q2,2018",1,3,0,59,8022,0,4084,116.394,Cambodia,Siem Reap,Banteay Srei,6/22/2018,2018,2,June,Bank,ATM Withdrawal
713422083,Attrited Customer,55,F,0,Graduate,Single,Less than $40K,Blue,36,5,1574,"Q2,2018",3,3,0,59,1574,0,899,25.6215,Vietnam,Ho Chi Minh City,District 5,5/30/2018,2018,2,May,Utility,Water Bill
753220383,Attrited Customer,55,M,0,Graduate,Single,$60K - $80K,Silver,22,2,11722,"Q4,2018",2,3,0,78,11722,0,4897,139.5645,Indonesia,Jakarta,Jakarta Pusat,10/28/2018,2018,4,October,Retail,Electronics Store
708805908,Attrited Customer,55,M,2,Graduate,Married,$40K - $60K,Silver,18,1,10017,"Q3,2018",1,3,726,68,9291,0.072,2552,72.732,Laos,Vientiane,Xaysetha,7/13/2018,2018,3,July,Bank,ATM Withdrawal
710066133,Attrited Customer,55,M,0,Graduate,Single,$40K - $60K,Silver,36,4,12833,"Q4,2018",3,3,0,75,12833,0,1588,45.258,Cambodia,Phnom Penh,Chroy Changvar,12/20/2018,2018,4,December,Bank,Deposit
708234558,Existing Customer,55,F,2,College,Divorced,$40K - $60K,Blue,55,5,2239,"none,2019",2,2,1643,137,899,0.369,2250.1376,63.736188,Philippines,Metro Manila,Manila,,,,,Retail,Sporting Goods
710153583,Attrited Customer,55,F,0,College,Married,$40K - $60K,Silver,13,3,6075,"Q3,2018",1,3,0,63,6075,0,2422,69.027,Myanmar,Mandalay,Chanayethazan,8/11/2018,2018,3,August,Bank,Credit Card Payment
711149133,Attrited Customer,55,F,1,College,Married,Less than $40K,Blue,18,4,4377,"Q2,2018",1,4,2517,74,1860,0.575,1712,48.792,Malaysia,Selangor,Klang,4/11/2018,2018,2,April,Utility,Gas Bill
711745233,Attrited Customer,55,F,0,College,Single,$60K - $80K,Silver,22,1,13894,"Q4,2018",2,4,0,69,13894,0,1999,56.9715,Philippines,Metro Manila,Quezon City,10/31/2018,2018,4,October,Utility,Water Bill
711871758,Attrited Customer,55,F,1,Graduate,Married,Less than $40K,Blue,36,2,2905,"Q1,2018",2,3,2517,39,388,0.866,2568,73.188,Cambodia,Sihanoukville,Stueng Hav,2/8/2018,2018,1,February,Utility,Gas Bill
772127508,Attrited Customer,55,F,1,Uneducated,Married,Less than $40K,Blue,20,6,1438.3,"Q4,2018",2,2,0,49,1438.3,0,5109,145.6065,Malaysia,Johor,Pontian Kechil,10/9/2018,2018,4,October,Utility,Electricity Bill
709164408,Attrited Customer,55,M,1,High School,Married,$40K - $60K,Blue,23,1,2218,"Q4,2018",3,3,1696,20,522,0.765,1878,53.523,Brunei,Tutong,Simpang,12/23/2018,2018,4,December,Bank,Credit Card Payment
709564683,Attrited Customer,55,M,2,Graduate,Married,$40K - $60K,Silver,22,3,4739,"Q3,2018",3,5,0,21,4739,0,1579,45.0015,Myanmar,Mandalay,Pyigyitagon,9/17/2018,2018,3,September,Bank,Online Transfer
779130108,Attrited Customer,55,F,0,Uneducated,Single,Less than $40K,Blue,15,3,1438.3,"Q1,2018",2,6,0,49,1438.3,0,4956,141.246,Philippines,Metro Manila,Caloocan,3/1/2018,2018,1,March,Utility,Electricity Bill
711819708,Attrited Customer,55,F,1,College,Married,Less than $40K,Silver,25,3,4734,"Q1,2018",2,4,2517,55,2217,0.532,1771,50.4735,Myanmar,Yangon,Dagon,2/27/2018,2018,1,February,Retail,Sporting Goods
712445583,Attrited Customer,55,F,0,College,Single,Less than $40K,Blue,15,3,2299,"Q2,2018",1,4,0,47,2299,0,1764,50.274,Brunei,Tutong,Tutong Town,5/30/2018,2018,2,May,Utility,Electricity Bill
712563408,Attrited Customer,55,M,2,College,Single,$40K - $60K,Silver,18,1,5600,"Q3,2018",1,6,2517,46,3083,0.449,1590,45.315,Indonesia,Jawa Timur,Madiun,8/2/2018,2018,3,August,Bank,ATM Withdrawal
714014733,Attrited Customer,55,M,2,College,Single,$60K - $80K,Silver,36,4,9642,"Q2,2018",3,2,1431,33,8211,0.148,3731,106.3335,Singapore,Central Region,Clementi,4/13/2018,2018,2,April,Retail,Bookstore
714412308,Attrited Customer,55,M,3,Graduate,Married,$60K - $80K,Silver,36,6,7140,"Q4,2018",3,5,0,18,7140,0,4960,141.36,Indonesia,Jawa Tengah,Magelang,12/25/2018,2018,4,December,Retail,Electronics Store
714945708,Attrited Customer,55,M,4,College,Married,$60K - $80K,Gold,20,2,15977,"Q2,2018",1,3,0,64,15977,0,4317,123.0345,Indonesia,Jakarta,Jakarta Utara,5/7/2018,2018,2,May,Utility,Internet Bill
720693033,Attrited Customer,55,M,1,Graduate,Married,$60K - $80K,Silver,36,1,8925,"Q4,2018",3,4,168,10,8757,0.019,4088,116.508,Myanmar,Naypyidaw,Tatkon Township,11/26/2018,2018,4,November,Utility,Internet Bill
779134458,Attrited Customer,55,F,1,College,Single,$40K - $60K,Blue,15,1,3709,"Q2,2018",1,3,1180,74,2529,0.318,4919,140.1915,Indonesia,Jakarta,Kepulauan Seribu,4/11/2018,2018,2,April,Bank,Credit Card Payment
710170758,Attrited Customer,55,M,2,College,Single,$60K - $80K,Blue,25,6,4469,"Q4,2018",2,2,2331,67,2138,0.522,1483,42.2655,Brunei,Belait,Sungai Liang,12/9/2018,2018,4,December,Utility,Internet Bill
780584658,Attrited Customer,55,F,2,High School,Single,Less than $40K,Blue,22,4,1843,"Q1,2018",2,2,1293,61,550,0.702,4501,128.2785,Malaysia,Johor,Pontian Kechil,2/10/2018,2018,1,February,Utility,Electricity Bill
816850458,Attrited Customer,55,M,2,High School,Married,Less than $40K,Blue,28,6,1698,"Q1,2018",2,4,0,40,1698,0,9495,270.6075,Malaysia,Kedah,Pokok Sena,3/12/2018,2018,1,March,Bank,Credit Card Payment
708266883,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,36,1,1666,"Q2,2018",2,3,0,35,1666,0,615,17.5275,Vietnam,Ho Chi Minh City,District 5,5/14/2018,2018,2,May,Bank,ATM Withdrawal
708369633,Attrited Customer,55,F,3,Graduate,Married,$60K - $80K,Gold,36,6,15487,"Q4,2018",3,2,1847,67,13640,0.119,1368,38.988,Singapore,North Region,Toa Payoh,11/16/2018,2018,4,November,Utility,Gas Bill
711151383,Attrited Customer,55,F,1,High School,Single,$40K - $60K,Blue,26,3,2066,"Q1,2018",2,5,347,37,1719,0.168,1720,49.02,Indonesia,Jawa Timur,Madiun,1/1/2018,2018,1,January,Bank,Online Transfer
711399408,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Silver,25,2,12373,"Q4,2018",3,4,0,40,12373,0,2853,81.3105,Philippines,Central Luzon,Cabanatuan,11/17/2018,2018,4,November,Utility,Internet Bill
712795833,Attrited Customer,55,F,4,Graduate,Married,Less than $40K,Silver,36,2,5021,"Q3,2018",2,4,2517,40,2504,0.501,3709,105.7065,Myanmar,Mandalay,Chanayethazan,8/30/2018,2018,3,August,Utility,Gas Bill
710590683,Attrited Customer,55,M,2,Graduate,Married,$80K - $120K,Gold,36,3,16127,"Q4,2018",3,5,0,82,16127,0,1258,35.853,Cambodia,Sihanoukville,Preah Sihanouk,12/3/2018,2018,4,December,Retail,Bookstore
710284233,Attrited Customer,55,M,2,Uneducated,Married,Less than $40K,Blue,36,5,1438.3,"Q2,2018",3,4,0,43,1438.3,0,1457,41.5245,Malaysia,Kedah,Alor Setar,6/13/2018,2018,2,June,Retail,Clothing Store
710136258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,24,6,1806,"Q1,2018",2,3,0,43,1806,0,2045,58.2825,Indonesia,Jawa Tengah,Salatiga,1/15/2018,2018,1,January,Retail,Bookstore
709850508,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,20,3,3202,"Q4,2018",2,5,0,37,3202,0,3753,106.9605,Malaysia,Selangor,Klang,11/10/2018,2018,4,November,Utility,Internet Bill
711224733,Attrited Customer,55,M,3,College,Married,$120K +,Gold,27,3,22382,"Q4,2018",3,4,0,10,22382,0,1773,50.5305,Malaysia,Selangor,Klang,11/12/2018,2018,4,November,Retail,Clothing Store
712265508,Attrited Customer,55,M,0,College,Single,$40K - $60K,Blue,14,1,4015,"Q2,2018",1,3,0,65,4015,0,1485,42.3225,Singapore,North Region,Woodlands,4/4/2018,2018,2,April,Bank,Credit Card Payment
712683633,Attrited Customer,55,F,0,Uneducated,Single,Less than $40K,Blue,36,5,1438.3,"Q3,2018",3,3,0,37,1438.3,0,2293,65.3505,Malaysia,Kedah,Langkawi,8/16/2018,2018,3,August,Utility,Gas Bill
713318733,Attrited Customer,55,M,2,College,Married,$60K - $80K,Blue,24,3,4097,"Q4,2018",2,3,0,64,4097,0,2607,74.2995,Vietnam,Ho Chi Minh City,District 10,10/17/2018,2018,4,October,Retail,Bookstore
714615258,Attrited Customer,55,M,1,High School,Single,$40K - $60K,Silver,36,6,4819,"Q4,2018",3,2,2134,64,2685,0.443,4449,126.7965,Myanmar,Naypyidaw,Tatkon Township,12/23/2018,2018,4,December,Bank,Deposit
714919308,Attrited Customer,55,F,0,Graduate,Single,$40K - $60K,Silver,36,5,8135,"Q4,2018",3,3,0,67,8135,0,3962,112.917,Vietnam,Hanoi,Hai Bà Trưng,10/13/2018,2018,4,October,Utility,Internet Bill
715014633,Attrited Customer,55,F,0,Graduate,Married,$40K - $60K,Silver,36,6,8791,"Q2,2018",3,2,0,51,8791,0,2519,71.7915,Laos,Luang Prabang,Nongkhiaw,4/26/2018,2018,2,April,Utility,Electricity Bill
716107158,Attrited Customer,55,F,0,Graduate,Single,Less than $40K,Blue,20,5,3983,"Q3,2018",1,5,431,46,3552,0.108,1097,31.2645,Thailand,Bangkok,Pom Prap Sattru Phai,7/29/2018,2018,3,July,Bank,Online Transfer
716625033,Attrited Customer,55,F,1,Graduate,Single,$40K - $60K,Blue,36,3,2761,"Q2,2018",3,6,0,43,2761,0,4496,128.136,Vietnam,Ho Chi Minh City,District 5,5/15/2018,2018,2,May,Utility,Internet Bill
719859033,Attrited Customer,55,M,3,Graduate,Married,$40K - $60K,Blue,20,2,3264,"Q4,2018",2,2,0,63,3264,0,4253,121.2105,Philippines,Calabarzon,Batangas City,11/25/2018,2018,4,November,Utility,Internet Bill
721406658,Attrited Customer,55,F,0,Uneducated,Divorced,Less than $40K,Blue,36,6,1732,"Q3,2018",3,3,0,43,1732,0,5049,143.8965,Cambodia,Sihanoukville,Sihanoukville,9/28/2018,2018,3,September,Retail,Clothing Store
778693458,Attrited Customer,55,M,1,High School,Divorced,$60K - $80K,Silver,13,3,12616,"Q3,2018",3,3,0,29,12616,0,4601,131.1285,Indonesia,Jawa Barat,Depok,9/5/2018,2018,3,September,Bank,Online Transfer
789432033,Attrited Customer,55,F,1,Graduate,Married,Less than $40K,Blue,23,1,4065,"Q4,2018",2,3,230,64,3835,0.057,7689,219.1365,Singapore,Central Region,Tampines,10/20/2018,2018,4,October,Retail,Sporting Goods
708186933,Attrited Customer,55,M,1,Graduate,Single,Less than $40K,Blue,36,4,1819,"Q4,2018",3,2,725,45,1094,0.399,1741,49.6185,Myanmar,Yangon,Bahan,11/1/2018,2018,4,November,Retail,Electronics Store
708694983,Attrited Customer,55,F,1,Graduate,Single,Less than $40K,Blue,48,1,3150,"Q1,2019",2,2,3095,185,928,0.4925,3136,90.132,Indonesia,Jakarta,Jakarta Pusat,2/15/2019,2019,1,February,Retail,Electronics Store
708412758,Attrited Customer,55,F,3,Graduate,Married,Less than $40K,Blue,36,5,1457,"Q1,2018",2,3,0,45,1457,0,1343,38.2755,Philippines,Metro Manila,Manila,2/27/2018,2018,1,February,Retail,Electronics Store
714620358,Attrited Customer,55,F,2,Graduate,Divorced,$40K - $60K,Blue,30,3,3328,"Q2,2018",3,4,2517,47,811,0.756,2748,78.318,Malaysia,Johor,Kluang,5/8/2018,2018,2,May,Bank,ATM Withdrawal
711968358,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,56,1,2638,"Q2,2019",4,2,2676,132,1215,0.5045,3167,90.56244,Vietnam,Ho Chi Minh City,District 3,5/14/2019,2019,2,May,Retail,Sporting Goods
711783483,Existing Customer,55,F,2,College,Single,$40K - $60K,Silver,46,4,5162,"none,2018",9,4,2164,115,4178,0.2105,3530,100.61844,Laos,Pakse,Savannakhet,,,,,Bank,Online Transfer
711822933,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,57,2,2985,"none,2019",9,6,2937,164,1334,0.4915,1949,55.063155,Vietnam,Da Nang,Thanh Khê,,,,,Bank,Deposit
711834708,Existing Customer,55,M,5,Graduate,Married,$40K - $60K,Blue,40,4,4047,"none,2018",4,10,1866,184,2565,0.228,2047,58.74639,Indonesia,Jakarta,Jakarta Utara,,,,,Utility,Electricity Bill
711881733,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,58,3,1606,"none,2019",5,6,449,89,1606,0.14,1843.8192,52.299846,Thailand,Bangkok,Dusit,,,,,Utility,Electricity Bill
711782733,Existing Customer,55,M,0,Graduate,Married,Less than $40K,Blue,48,3,3097,"none,2019",3,4,2027,116,2270,0.3285,3958.9008,112.386004,Singapore,East Region,Geylang,,,,,Utility,Internet Bill
712033833,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,46,5,1874,"none,2019",6,4,2674,93,533,0.713,2833.048,79.14806,Brunei,Tutong,Sungai Basong,,,,,Bank,Credit Card Payment
712206033,Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,36,2,3705,"none,2018",5,4,1868,141,2350,0.253,2160,61.285896,Indonesia,Jawa Barat,Cimahi,,,,,Retail,Clothing Store
712225008,Existing Customer,55,M,2,Graduate,Divorced,$60K - $80K,Silver,44,6,6054,"none,2018",9,6,2051,175,4951,0.171,3791,107.6539,Vietnam,Da Nang,Ngũ Hành Sơn,,,,,Bank,Credit Card Payment
711768858,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Silver,48,3,6514,"none,2019",4,6,3339,109,4256,0.2585,3806,110.411932,Vietnam,Ho Chi Minh City,District 12,,,,,Bank,Online Transfer
710799783,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Silver,36,4,15202,"none,2018",5,8,3112,131,13423,0.1035,8274,244.267418,Philippines,Central Luzon,Mabalacat,,,,,Utility,Water Bill
711128433,Existing Customer,55,M,1,Graduate,Single,$40K - $60K,Silver,48,1,10949,"none,2019",5,6,1366,104,10120,0.063,5850,171.155293,Cambodia,Phnom Penh,Mean Chey,,,,,Retail,Clothing Store
710932683,Existing Customer,55,F,2,High School,Single,$40K - $60K,Silver,48,2,6394,"none,2019",4,4,917,143,6394,0.07,3074,87.01628,Indonesia,Jawa Tengah,Magelang,,,,,Retail,Sporting Goods
711023508,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,55,5,3161,"none,2019",5,4,2025,64,1772,0.3195,2884,82.06154,Brunei,Tutong,Pekan Tutong,,,,,Utility,Gas Bill
711108408,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Gold,36,2,17540,"none,2018",6,2,2221,126,16203,0.063,10657,291.677892,Vietnam,Hanoi,Cầu Giấy,,,,,Utility,Gas Bill
711208083,Existing Customer,55,F,4,College,Married,Less than $40K,Blue,30,6,2925,"none,2018",3,4,1921,166,1478,0.3275,1795.129,50.65134,Laos,Luang Prabang,Nongkhiaw,,,,,Retail,Clothing Store
711455133,Existing Customer,55,M,1,College,Single,$60K - $80K,Silver,36,5,12948,"none,2018",9,6,2096,157,11109,0.081,5489,151.72011,Brunei,Tutong,Sungai Teraban,,,,,Bank,Deposit
711647808,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,48,4,2069,"none,2019",1,6,1366,95,1041,0.3285,4719.4976,134.399738,Vietnam,Hanoi,Cầu Giấy,,,,,Bank,ATM Withdrawal
711734508,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Silver,47,3,9959,"none,2018",4,6,2092,112,8750,0.1055,3752,109.120956,Singapore,Central Region,Clementi,,,,,Bank,Credit Card Payment
713181558,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Silver,59,6,5794,"none,2019",2,6,1385,150,5794,0.12,3184,93.403207,Indonesia,Jawa Timur,Surabaya,,,,,Retail,Bookstore
713236458,Existing Customer,55,M,4,Graduate,Married,$60K - $80K,Gold,48,2,18980,"none,2018",8,6,3308,207,16463,0.0865,10744,291.44877,Singapore,North Region,Yishun,,,,,Bank,ATM Withdrawal
713305233,Existing Customer,55,M,2,College,Married,$40K - $60K,Silver,46,5,4994,"none,2018",10,4,683,201,4994,0.07,4482,122.631336,Cambodia,Siem Reap,Angkor Thom,,,,,Bank,ATM Withdrawal
713309583,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,48,6,2967,"none,2019",3,8,2991,157,838,0.504,3004.12,85.43185,Malaysia,Johor,Johor Bahru,,,,,Utility,Gas Bill
713462508,Existing Customer,55,F,2,College,Married,$40K - $60K,Blue,53,1,3591,"none,2019",7,2,2464,205,1831,0.345,2245,63.108276,Indonesia,Jawa Tengah,Purwokerto,,,,,Utility,Water Bill
713503983,Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,36,5,2240,"none,2018",5,6,1627,114,1009,0.365,4059,115.048248,Singapore,East Region,Changi,,,,,Retail,Sporting Goods
713700258,Existing Customer,55,F,1,High School,Married,Less than $40K,Blue,54,1,2953,"none,2019",5,6,2579,92,1057,0.436,5177,148.92161,Philippines,Calabarzon,San Pablo,,,,,Utility,Water Bill
713747733,Existing Customer,55,M,2,High School,Married,Less than $40K,Blue,59,5,3096,"none,2019",3,4,3596,163,879,0.583,3429.0928,97.326964,Malaysia,Kedah,Kulim,,,,,Utility,Electricity Bill
713750583,Existing Customer,55,F,1,College,Married,Less than $40K,Blue,48,4,1928,"none,2019",4,8,1519,146,803,0.392,4238,122.207696,Laos,Luang Prabang,Muang Sing,,,,,Utility,Water Bill
714972558,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,36,2,1610,"Q2,2018",3,0,0,45,1610,0,2903,82.7355,Thailand,Chiang Mai,Doi Saket,5/11/2018,2018,2,May,Utility,Internet Bill
713151258,Existing Customer,55,M,1,Graduate,Married,Less than $40K,Blue,47,4,3065,"none,2019",1,8,918,94,3065,0.15,4590,132.24258,Thailand,Phuket,Ko Yao,,,,,Utility,Electricity Bill
713120433,Existing Customer,55,F,2,High School,Married,$40K - $60K,Silver,54,2,5431,"none,2019",3,6,2468,101,3424,0.225,4427,128.912492,Laos,Vientiane,Hadxaifong,,,,,Bank,ATM Withdrawal
712403358,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,47,4,2000,"none,2019",5,8,1953,159,742.3,0.557,2736.2288,75.823094,Thailand,Phuket,Chalong,,,,,Utility,Internet Bill
712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,48,4,2000,"none,2019",7,8,1308,184,699.3,0.397,2883,80.971848,Malaysia,Kedah,Alor Setar,,,,,Utility,Internet Bill
